timestamp_issue,timestamp_target,horizon_min,farm_power_pred,farm_power_low,farm_power_high,farm_energy_pred,forecast_quality
2026-06-17,2026-06-17,30,5367.41,1542.19,2200.0,2683.7,production
2026-06-17,2026-06-17,60,5635.25,1646.55,2200.0,5635.25,production
2026-06-17,2026-06-17,60,5656.81,1651.18,2200.0,5656.81,production
2026-06-17,2026-06-17,360,6415.09,810.85,2200.0,38490.54,reference_only
2026-06-17,2026-06-17,360,6767.84,562.49,2200.0,40607.04,reference_only
2026-06-17,2026-06-17,1440,6539.81,101.47,2200.0,156955.44,reference_only
2026-06-17,2026-06-17,1440,6505.87,100.92,2200.0,156140.88,reference_only
2026-06-18,2026-06-18,10,3630.58,2243.74,2184.14,605.1,production
2026-06-18,2026-06-18,10,3667.07,2280.62,2189.23,611.18,production
2026-06-18,2026-06-18,30,3853.67,1490.12,2200.0,1926.84,production
2026-06-18,2026-06-18,30,3988.04,966.8,2200.0,1994.02,production
2026-06-18,2026-06-18,60,4162.89,1053.14,2200.0,4162.89,production
2026-06-18,2026-06-18,60,4150.21,1019.01,2200.0,4150.21,production
2026-06-18,2026-06-18,360,5958.19,350.56,2200.0,35749.14,reference_only
2026-06-18,2026-06-18,360,5861.84,151.47,2200.0,35171.04,reference_only
2026-06-18,2026-06-18,1440,5372.53,7.25,2200.0,128940.72,reference_only
2026-06-18,2026-06-18,1440,5398.25,1.74,2200.0,129558.0,reference_only
2026-06-19,2026-06-19,10,1277.54,419.12,2113.58,212.92,production
2026-06-19,2026-06-19,10,1351.16,427.08,2154.97,225.19,production
2026-06-19,2026-06-19,30,1611.02,103.93,2200.0,805.51,production
2026-06-19,2026-06-19,30,2296.82,17.0,2200.0,1148.41,production
2026-06-19,2026-06-19,60,1864.63,15.65,2200.0,1864.63,production
2026-06-19,2026-06-19,60,2320.73,19.78,2200.0,2320.73,production
2026-06-19,2026-06-19,360,3740.27,0.0,2200.0,22441.62,reference_only
2026-06-19,2026-06-19,360,3996.77,0.0,2200.0,23980.62,reference_only
2026-06-19,2026-06-19,1440,4199.0,0.0,2200.0,100776.0,reference_only
2026-06-19,2026-06-19,1440,4009.01,0.0,2200.0,96216.24,reference_only
2026-06-20,2026-06-20,10,2434.42,1156.21,2180.61,405.74,production
2026-06-20,2026-06-20,10,2442.66,1167.57,2182.78,407.11,production
2026-06-20,2026-06-20,30,2695.51,528.89,2200.0,1347.76,production
2026-06-20,2026-06-20,30,2714.28,141.21,2200.0,1357.14,production
2026-06-20,2026-06-20,60,2984.22,192.56,2200.0,2984.22,production
2026-06-20,2026-06-20,60,3062.45,201.98,2200.0,3062.45,production
2026-06-20,2026-06-20,360,3405.51,4.81,2200.0,20433.06,reference_only
2026-06-20,2026-06-20,360,3387.2,2.58,2200.0,20323.2,reference_only
2026-06-20,2026-06-20,1440,4611.86,0.0,2200.0,110684.64,reference_only
2026-06-20,2026-06-20,1440,4751.54,0.0,2200.0,114036.96,reference_only
2026-06-21,2026-06-21,10,3076.34,1550.66,2196.65,512.72,production
2026-06-21,2026-06-21,10,3095.68,1585.95,2196.4,515.95,production
2026-06-21,2026-06-21,30,3301.14,781.78,2200.0,1650.57,production
2026-06-21,2026-06-21,30,3317.78,379.13,2200.0,1658.89,production
2026-06-21,2026-06-21,60,3564.45,432.15,2200.0,3564.45,production
2026-06-21,2026-06-21,60,3560.34,453.05,2200.0,3560.34,production
2026-06-21,2026-06-21,360,4073.17,0.39,2200.0,24439.02,reference_only
2026-06-21,2026-06-21,360,3644.74,0.0,2200.0,21868.44,reference_only
2026-06-21,2026-06-21,1440,4509.02,0.0,2200.0,108216.48,reference_only
2026-06-21,2026-06-21,1440,4592.44,0.0,2200.0,110218.56,reference_only
2026-06-22,2026-06-22,10,3237.6,1859.47,2184.04,539.6,production
2026-06-22,2026-06-22,10,3269.34,1898.3,2183.66,544.89,production
2026-06-22,2026-06-22,30,3491.08,1008.19,2200.0,1745.54,production
2026-06-22,2026-06-22,30,3498.1,400.85,2200.0,1749.05,production
2026-06-22,2026-06-22,60,3781.65,437.94,2200.0,3781.65,production
2026-06-22,2026-06-22,60,3751.73,449.11,2200.0,3751.73,production
2026-06-22,2026-06-22,360,5781.25,163.44,2200.0,34687.5,reference_only
2026-06-22,2026-06-22,360,5955.46,49.9,2200.0,35732.76,reference_only
2026-06-22,2026-06-22,1440,5171.31,0.0,2200.0,124111.44,reference_only
2026-06-22,2026-06-22,1440,5093.06,0.0,2200.0,122233.44,reference_only
2026-06-23,2026-06-23,10,8398.9,6890.69,2189.18,1399.82,production
2026-06-23,2026-06-23,10,8386.87,6897.78,2190.66,1397.81,production
2026-06-23,2026-06-23,30,8387.23,5520.38,2200.0,4193.61,production
2026-06-23,2026-06-23,30,8367.51,4461.05,2200.0,4183.76,production
2026-06-23,2026-06-23,60,8203.82,4185.2,2200.0,8203.82,production
2026-06-23,2026-06-23,60,8223.11,4215.39,2200.0,8223.11,production
2026-06-23,2026-06-23,360,8058.22,1621.33,2200.0,48349.32,reference_only
2026-06-23,2026-06-23,360,8819.08,1377.77,2200.0,52914.48,reference_only
2026-06-23,2026-06-23,1440,7550.14,715.88,2200.0,181203.36,reference_only
2026-06-23,2026-06-23,1440,7523.84,741.51,2200.0,180572.16,reference_only
2026-06-24,2026-06-24,10,10538.59,8910.82,2199.03,1756.43,production
2026-06-24,2026-06-24,10,10553.5,8949.42,2197.59,1758.92,production
2026-06-24,2026-06-24,30,10284.81,7127.59,2200.0,5142.4,production
2026-06-24,2026-06-24,30,10257.98,5773.71,2200.0,5128.99,production
2026-06-24,2026-06-24,60,9825.3,5317.96,2200.0,9825.3,production
2026-06-24,2026-06-24,60,9902.8,5413.53,2200.0,9902.8,production
2026-06-24,2026-06-24,360,9007.66,2008.0,2200.0,54045.96,reference_only
2026-06-24,2026-06-24,360,9219.6,1543.9,2200.0,55317.6,reference_only
2026-06-24,2026-06-24,1440,7859.81,762.58,2200.0,188635.44,reference_only
2026-06-24,2026-06-24,1440,7854.19,775.93,2200.0,188500.56,reference_only
2026-06-25,2026-06-25,10,13037.16,11378.51,2200.0,2172.86,production
2026-06-25,2026-06-25,10,12761.93,11128.57,2200.0,2126.99,production
2026-06-25,2026-06-25,30,12832.02,9576.8,2200.0,6416.01,production
2026-06-25,2026-06-25,30,12683.72,7877.41,2200.0,6341.86,production
2026-06-25,2026-06-25,60,12292.51,7564.94,2200.0,12292.51,production
2026-06-25,2026-06-25,60,12189.61,7497.99,2200.0,12189.61,production
2026-06-25,2026-06-25,360,10029.79,2390.83,2200.0,60178.74,reference_only
2026-06-25,2026-06-25,360,9940.32,1456.92,2200.0,59641.92,reference_only
2026-06-25,2026-06-25,1440,8215.65,727.02,2200.0,197175.6,reference_only
2026-06-25,2026-06-25,1440,8666.0,1074.86,2200.0,207984.0,reference_only
2026-06-26,2026-06-26,10,12361.9,10712.53,2200.0,2060.32,production
2026-06-26,2026-06-26,10,12153.63,10525.43,2200.0,2025.6,production
2026-06-26,2026-06-26,30,12097.46,8879.07,2200.0,6048.73,production
2026-06-26,2026-06-26,30,11968.34,7397.87,2200.0,5984.17,production
2026-06-26,2026-06-26,60,11831.89,7194.46,2200.0,11831.89,production
2026-06-26,2026-06-26,60,11462.41,6902.78,2200.0,11462.41,production
2026-06-26,2026-06-26,360,10946.3,3129.06,2200.0,65677.8,reference_only
2026-06-26,2026-06-26,360,11416.69,2856.35,2200.0,68500.14,reference_only
2026-06-26,2026-06-26,1440,8486.01,1132.97,2200.0,203664.24,reference_only
2026-06-26,2026-06-26,1440,9081.89,1560.54,2200.0,217965.36,reference_only
2026-06-27,2026-06-27,10,12288.77,10632.86,2200.0,2048.13,production
2026-06-27,2026-06-27,10,11910.45,10280.71,2200.0,1985.08,production
2026-06-27,2026-06-27,30,11925.76,8749.61,2200.0,5962.88,production
2026-06-27,2026-06-27,30,11793.11,7331.8,2200.0,5896.56,production
2026-06-27,2026-06-27,60,11490.49,6915.74,2200.0,11490.49,production
2026-06-27,2026-06-27,60,11118.84,6637.92,2200.0,11118.84,production
2026-06-27,2026-06-27,360,9377.26,1931.93,2200.0,56263.56,reference_only
2026-06-27,2026-06-27,360,9160.96,1718.0,2200.0,54965.76,reference_only
2026-06-27,2026-06-27,1440,8543.44,1246.81,2200.0,205042.56,reference_only
2026-06-27,2026-06-27,1440,9159.93,1771.58,2200.0,219838.32,reference_only
2026-06-28,2026-06-28,10,10415.14,8763.65,2200.0,1735.86,production
2026-06-28,2026-06-28,10,10407.12,8780.81,2200.0,1734.52,production
2026-06-28,2026-06-28,30,10484.1,7325.5,2200.0,5242.05,production
2026-06-28,2026-06-28,30,10709.69,6229.97,2200.0,5354.85,production
2026-06-28,2026-06-28,60,10358.38,5791.87,2200.0,10358.38,production
2026-06-28,2026-06-28,60,9899.73,5386.36,2200.0,9899.73,production
2026-06-28,2026-06-28,360,9285.34,2132.4,2200.0,55712.04,reference_only
2026-06-28,2026-06-28,360,8517.88,1243.6,2200.0,51107.28,reference_only
2026-06-28,2026-06-28,1440,7776.46,617.96,2200.0,186635.04,reference_only
2026-06-28,2026-06-28,1440,8192.24,963.88,2200.0,196613.76,reference_only
2026-06-29,2026-06-29,10,9279.02,7679.13,2198.02,1546.5,production
2026-06-29,2026-06-29,10,9120.75,7549.96,2197.0,1520.12,production
2026-06-29,2026-06-29,30,9281.48,6318.94,2200.0,4640.74,production
2026-06-29,2026-06-29,30,9325.8,5432.3,2200.0,4662.9,production
2026-06-29,2026-06-29,60,9055.64,4902.73,2200.0,9055.64,production
2026-06-29,2026-06-29,60,8712.52,4686.97,2200.0,8712.52,production
2026-06-29,2026-06-29,360,7977.79,849.22,2200.0,47866.74,reference_only
2026-06-29,2026-06-29,360,8119.08,875.63,2200.0,48714.48,reference_only
2026-06-29,2026-06-29,1440,7489.31,873.37,2200.0,179743.44,reference_only
2026-06-29,2026-06-29,1440,8027.59,1302.72,2200.0,192662.16,reference_only
2026-06-30,2026-06-30,10,6919.34,5464.86,2186.45,1153.22,production
2026-06-30,2026-06-30,10,6899.08,5453.26,2189.06,1149.85,production
2026-06-30,2026-06-30,30,7023.99,4268.53,2200.0,3511.99,production
2026-06-30,2026-06-30,30,7172.51,3478.58,2200.0,3586.26,production
2026-06-30,2026-06-30,60,7062.55,3191.49,2200.0,7062.55,production
2026-06-30,2026-06-30,60,6936.19,3053.11,2200.0,6936.19,production
2026-06-30,2026-06-30,360,8483.7,1764.99,2200.0,50902.2,reference_only
2026-06-30,2026-06-30,360,7676.21,959.31,2200.0,46057.26,reference_only
2026-06-30,2026-06-30,1440,6682.39,551.45,2200.0,160377.36,reference_only
2026-06-30,2026-06-30,1440,6794.79,686.94,2200.0,163074.96,reference_only
2026-07-01,2026-07-01,10,18074.19,16415.55,2200.0,3012.36,production
2026-07-01,2026-07-01,10,18003.12,16369.76,2200.0,3000.52,production
2026-07-01,2026-07-01,30,17070.13,13814.91,2200.0,8535.07,production
2026-07-01,2026-07-01,30,16848.5,12042.18,2200.0,8424.25,production
2026-07-01,2026-07-01,60,16271.34,11543.77,2200.0,16271.34,production
2026-07-01,2026-07-01,60,16728.15,12036.53,2200.0,16728.15,production
2026-07-01,2026-07-01,360,13061.55,5142.34,2200.0,78369.3,reference_only
2026-07-01,2026-07-01,360,13781.64,4849.19,2200.0,82689.84,reference_only
2026-07-01,2026-07-01,1440,12053.34,3056.21,2200.0,289280.16,reference_only
2026-07-01,2026-07-01,1440,12512.28,3464.83,2200.0,300294.72,reference_only
2026-07-02,2026-07-02,10,5861.62,4687.12,2157.14,976.94,production
2026-07-02,2026-07-02,10,5919.58,4697.07,2178.46,986.6,production
2026-07-02,2026-07-02,30,5981.97,3756.73,2200.0,2990.99,production
2026-07-02,2026-07-02,30,6476.15,3122.64,2200.0,3238.07,production
2026-07-02,2026-07-02,60,6014.87,2998.58,2200.0,6014.87,production
2026-07-02,2026-07-02,60,6338.08,3057.7,2200.0,6338.08,production
2026-07-02,2026-07-02,360,6580.72,585.28,2200.0,39484.32,reference_only
2026-07-02,2026-07-02,360,6653.89,166.45,2200.0,39923.34,reference_only
2026-07-02,2026-07-02,1440,7436.73,775.14,2200.0,178481.52,reference_only
2026-07-02,2026-07-02,1440,7517.39,1079.11,2200.0,180417.36,reference_only
2026-07-03,2026-07-03,10,11995.01,10337.04,2200.0,1999.17,production
2026-07-03,2026-07-03,10,12008.55,10376.1,2200.0,2001.42,production
2026-07-03,2026-07-03,30,12007.46,8815.98,2200.0,6003.73,production
2026-07-03,2026-07-03,30,12078.5,7587.79,2200.0,6039.25,production
2026-07-03,2026-07-03,60,12014.6,7524.4,2200.0,12014.6,production
2026-07-03,2026-07-03,60,12108.91,7663.07,2200.0,12108.91,production
2026-07-03,2026-07-03,360,10433.86,3369.48,2200.0,62603.16,reference_only
2026-07-03,2026-07-03,360,10707.74,2764.27,2200.0,64246.44,reference_only
2026-07-03,2026-07-03,1440,9341.87,1761.75,2200.0,224204.88,reference_only
2026-07-03,2026-07-03,1440,9514.9,1803.21,2200.0,228357.6,reference_only
2026-07-04,2026-07-04,10,4827.37,3396.78,2186.44,804.56,production
2026-07-04,2026-07-04,10,4641.57,3226.18,2185.38,773.59,production
2026-07-04,2026-07-04,30,4674.66,1996.46,2200.0,2337.33,production
2026-07-04,2026-07-04,30,4553.96,1075.1,2200.0,2276.98,production
2026-07-04,2026-07-04,60,4448.76,925.3,2200.0,4448.76,production
2026-07-04,2026-07-04,60,4631.93,1141.25,2200.0,4631.93,production
2026-07-04,2026-07-04,360,7626.5,1658.58,2200.0,45759.0,reference_only
2026-07-04,2026-07-04,360,7287.64,995.98,2200.0,43725.84,reference_only
2026-07-04,2026-07-04,1440,4200.24,0.0,2200.0,100805.76,reference_only
2026-07-04,2026-07-04,1440,4664.43,0.0,2200.0,111946.32,reference_only
2026-07-05,2026-07-05,10,7466.05,6011.6,2188.26,1244.34,production
2026-07-05,2026-07-05,10,7415.85,5979.38,2189.93,1235.97,production
2026-07-05,2026-07-05,30,7431.48,4711.95,2200.0,3715.74,production
2026-07-05,2026-07-05,30,7382.81,3764.47,2200.0,3691.41,production
2026-07-05,2026-07-05,60,7683.51,3941.37,2200.0,7683.51,production
2026-07-05,2026-07-05,60,7951.41,4179.94,2200.0,7951.41,production
2026-07-05,2026-07-05,360,6809.39,303.75,2200.0,40856.34,reference_only
2026-07-05,2026-07-05,360,7152.35,225.61,2200.0,42914.1,reference_only
2026-07-05,2026-07-05,1440,8198.42,1324.02,2200.0,196762.08,reference_only
2026-07-05,2026-07-05,1440,7494.6,899.96,2200.0,179870.4,reference_only
2026-07-06,2026-07-06,10,11122.85,9464.94,2200.0,1853.81,production
2026-07-06,2026-07-06,10,11118.91,9485.64,2200.0,1853.15,production
2026-07-06,2026-07-06,30,10754.79,7521.66,2200.0,5377.4,production
2026-07-06,2026-07-06,30,10799.05,6124.79,2200.0,5399.52,production
2026-07-06,2026-07-06,60,10335.21,5680.67,2200.0,10335.21,production
2026-07-06,2026-07-06,60,10307.79,5682.29,2200.0,10307.79,production
2026-07-06,2026-07-06,360,9746.63,2442.15,2200.0,58479.78,reference_only
2026-07-06,2026-07-06,360,9763.65,1852.97,2200.0,58581.9,reference_only
2026-07-06,2026-07-06,1440,8095.78,989.23,2200.0,194298.72,reference_only
2026-07-06,2026-07-06,1440,8034.45,939.7,2200.0,192826.8,reference_only
2026-07-07,2026-07-07,10,9173.02,7518.64,2200.0,1528.84,production
2026-07-07,2026-07-07,10,9010.49,7381.02,2200.0,1501.75,production
2026-07-07,2026-07-07,30,9002.66,5861.19,2200.0,4501.33,production
2026-07-07,2026-07-07,30,9067.68,4847.34,2200.0,4533.84,production
2026-07-07,2026-07-07,60,8469.15,4058.32,2200.0,8469.15,production
2026-07-07,2026-07-07,60,8591.77,4256.04,2200.0,8591.77,production
2026-07-07,2026-07-07,360,9042.83,2220.02,2200.0,54256.98,reference_only
2026-07-07,2026-07-07,360,9247.85,2060.44,2200.0,55487.1,reference_only
2026-07-07,2026-07-07,1440,7245.73,646.32,2200.0,173897.52,reference_only
2026-07-07,2026-07-07,1440,7333.36,887.46,2200.0,176000.64,reference_only
2026-07-08,2026-07-08,10,619.31,136.43,2048.42,103.22,production
2026-07-08,2026-07-08,10,1069.78,144.17,2197.09,178.3,production
2026-07-08,2026-07-08,30,963.93,24.48,2200.0,481.96,production
2026-07-08,2026-07-08,30,4615.61,0.0,2200.0,2307.8,production
2026-07-08,2026-07-08,60,1239.69,0.0,2200.0,1239.69,production
2026-07-08,2026-07-08,60,2960.91,0.0,2200.0,2960.91,production
2026-07-08,2026-07-08,360,5621.3,90.78,2200.0,33727.8,reference_only
2026-07-08,2026-07-08,360,6327.98,60.29,2200.0,37967.88,reference_only
2026-07-08,2026-07-08,1440,4320.97,0.0,2200.0,103703.28,reference_only
2026-07-08,2026-07-08,1440,4717.85,75.15,2200.0,113228.4,reference_only
2026-07-09,2026-07-09,10,378.33,0.0,2036.98,63.05,production
2026-07-09,2026-07-09,10,866.4,0.0,2200.0,144.4,production
2026-07-09,2026-07-09,30,726.61,0.0,2200.0,363.31,production
2026-07-09,2026-07-09,30,4806.32,0.0,2200.0,2403.16,production
2026-07-09,2026-07-09,60,1007.45,0.0,2200.0,1007.45,production
2026-07-09,2026-07-09,60,2947.76,0.0,2200.0,2947.76,production
2026-07-09,2026-07-09,360,3414.35,0.0,2200.0,20486.1,reference_only
2026-07-09,2026-07-09,360,6530.91,229.36,2200.0,39185.46,reference_only
2026-07-09,2026-07-09,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-07-09,2026-07-09,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-07-10,2026-07-10,10,378.33,0.0,2036.98,63.05,production
2026-07-10,2026-07-10,10,866.4,0.0,2200.0,144.4,production
2026-07-10,2026-07-10,30,726.61,0.0,2200.0,363.31,production
2026-07-10,2026-07-10,30,4806.32,0.0,2200.0,2403.16,production
2026-07-10,2026-07-10,60,1007.45,0.0,2200.0,1007.45,production
2026-07-10,2026-07-10,60,2947.76,0.0,2200.0,2947.76,production
2026-07-10,2026-07-10,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-07-10,2026-07-10,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-07-10,2026-07-10,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-07-10,2026-07-10,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-07-11,2026-07-11,10,378.33,0.0,2036.98,63.05,production
2026-07-11,2026-07-11,10,866.4,0.0,2200.0,144.4,production
2026-07-11,2026-07-11,30,726.61,0.0,2200.0,363.31,production
2026-07-11,2026-07-11,30,4806.32,0.0,2200.0,2403.16,production
2026-07-11,2026-07-11,60,1007.45,0.0,2200.0,1007.45,production
2026-07-11,2026-07-11,60,2947.76,0.0,2200.0,2947.76,production
2026-07-11,2026-07-11,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-07-11,2026-07-11,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-07-11,2026-07-11,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-07-11,2026-07-11,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-07-12,2026-07-12,10,378.33,0.0,2036.98,63.05,production
2026-07-12,2026-07-12,10,866.4,0.0,2200.0,144.4,production
2026-07-12,2026-07-12,30,726.61,0.0,2200.0,363.31,production
2026-07-12,2026-07-12,30,4806.32,0.0,2200.0,2403.16,production
2026-07-12,2026-07-12,60,1007.45,0.0,2200.0,1007.45,production
2026-07-12,2026-07-12,60,2947.76,0.0,2200.0,2947.76,production
2026-07-12,2026-07-12,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-07-12,2026-07-12,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-07-12,2026-07-12,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-07-12,2026-07-12,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-07-13,2026-07-13,10,10787.15,9134.94,2200.0,1797.86,production
2026-07-13,2026-07-13,10,10647.42,9019.49,2200.0,1774.57,production
2026-07-13,2026-07-13,30,10536.38,7343.11,2200.0,5268.19,production
2026-07-13,2026-07-13,30,10727.15,6182.97,2200.0,5363.57,production
2026-07-13,2026-07-13,60,9762.67,5152.21,2200.0,9762.67,production
2026-07-13,2026-07-13,60,9818.83,5277.76,2200.0,9818.83,production
2026-07-13,2026-07-13,360,8806.54,1421.42,2200.0,52839.24,reference_only
2026-07-13,2026-07-13,360,9629.97,1366.05,2200.0,57779.82,reference_only
2026-07-13,2026-07-13,1440,7533.3,467.78,2200.0,180799.2,reference_only
2026-07-13,2026-07-13,1440,8474.82,1042.02,2200.0,203395.68,reference_only
2026-07-14,2026-07-14,10,9529.04,7945.41,2196.84,1588.17,production
2026-07-14,2026-07-14,10,9356.92,7792.21,2196.89,1559.49,production
2026-07-14,2026-07-14,30,9325.2,6316.9,2200.0,4662.6,production
2026-07-14,2026-07-14,30,9679.09,5464.7,2200.0,4839.55,production
2026-07-14,2026-07-14,60,8569.71,4275.07,2200.0,8569.71,production
2026-07-14,2026-07-14,60,8660.86,4423.14,2200.0,8660.86,production
2026-07-14,2026-07-14,360,9519.57,2129.19,2200.0,57117.42,reference_only
2026-07-14,2026-07-14,360,8329.26,1134.42,2200.0,49975.56,reference_only
2026-07-14,2026-07-14,1440,7734.65,485.06,2200.0,185631.6,reference_only
2026-07-14,2026-07-14,1440,7716.01,497.24,2200.0,185184.24,reference_only
2026-07-15,2026-07-15,10,11025.65,9378.37,2200.0,1837.61,production
2026-07-15,2026-07-15,10,10777.19,9153.51,2200.0,1796.2,production
2026-07-15,2026-07-15,30,10843.92,7661.59,2200.0,5421.96,production
2026-07-15,2026-07-15,30,10520.79,6096.66,2200.0,5260.4,production
2026-07-15,2026-07-15,60,10072.59,5502.51,2200.0,10072.59,production
2026-07-15,2026-07-15,60,10237.29,5747.27,2200.0,10237.29,production
2026-07-15,2026-07-15,360,9988.13,2336.35,2200.0,59928.78,reference_only
2026-07-15,2026-07-15,360,8962.72,1341.5,2200.0,53776.32,reference_only
2026-07-15,2026-07-15,1440,8347.26,1255.41,2200.0,200334.24,reference_only
2026-07-15,2026-07-15,1440,8642.49,1717.99,2200.0,207419.76,reference_only
2026-07-16,2026-07-16,10,9793.21,8140.07,2200.0,1632.2,production
2026-07-16,2026-07-16,10,9606.42,7978.5,2200.0,1601.07,production
2026-07-16,2026-07-16,30,9538.9,6388.72,2200.0,4769.45,production
2026-07-16,2026-07-16,30,9388.81,5027.87,2200.0,4694.4,production
2026-07-16,2026-07-16,60,8996.83,4492.04,2200.0,8996.83,production
2026-07-16,2026-07-16,60,8912.2,4462.42,2200.0,8912.2,production
2026-07-16,2026-07-16,360,10211.97,2481.86,2200.0,61271.82,reference_only
2026-07-16,2026-07-16,360,8525.69,657.92,2200.0,51154.14,reference_only
2026-07-16,2026-07-16,1440,7671.17,797.39,2200.0,184108.08,reference_only
2026-07-16,2026-07-16,1440,8387.68,1448.47,2200.0,201304.32,reference_only
2026-07-17,2026-07-17,10,9744.29,8105.3,2200.0,1624.05,production
2026-07-17,2026-07-17,10,9660.96,8045.15,2200.0,1610.16,production
2026-07-17,2026-07-17,30,9600.21,6470.41,2200.0,4800.1,production
2026-07-17,2026-07-17,30,9557.7,5384.29,2200.0,4778.85,production
2026-07-17,2026-07-17,60,9028.02,4618.47,2200.0,9028.02,production
2026-07-17,2026-07-17,60,8905.1,4572.26,2200.0,8905.1,production
2026-07-17,2026-07-17,360,8938.85,1461.94,2200.0,53633.1,reference_only
2026-07-17,2026-07-17,360,8758.87,923.14,2200.0,52553.22,reference_only
2026-07-17,2026-07-17,1440,7772.14,862.4,2200.0,186531.36,reference_only
2026-07-17,2026-07-17,1440,8181.97,1316.0,2200.0,196367.28,reference_only
2026-07-18,2026-07-18,10,12450.28,10791.63,2200.0,2075.05,production
2026-07-18,2026-07-18,10,12149.12,10515.76,2200.0,2024.85,production
2026-07-18,2026-07-18,30,12290.51,9036.93,2200.0,6145.26,production
2026-07-18,2026-07-18,30,12177.28,7508.88,2200.0,6088.64,production
2026-07-18,2026-07-18,60,11815.99,7103.92,2200.0,11815.99,production
2026-07-18,2026-07-18,60,11686.96,7022.85,2200.0,11686.96,production
2026-07-18,2026-07-18,360,8887.67,1812.33,2200.0,53326.02,reference_only
2026-07-18,2026-07-18,360,8633.77,1465.67,2200.0,51802.62,reference_only
2026-07-18,2026-07-18,1440,8416.64,1127.79,2200.0,201999.36,reference_only
2026-07-18,2026-07-18,1440,8882.38,1595.91,2200.0,213177.12,reference_only
2026-07-19,2026-07-19,10,11438.98,9789.37,2200.0,1906.5,production
2026-07-19,2026-07-19,10,11457.25,9834.23,2200.0,1909.54,production
2026-07-19,2026-07-19,30,11171.28,7962.06,2200.0,5585.64,production
2026-07-19,2026-07-19,30,10908.97,6337.86,2200.0,5454.48,production
2026-07-19,2026-07-19,60,10612.55,6009.6,2200.0,10612.55,production
2026-07-19,2026-07-19,60,10618.7,6029.88,2200.0,10618.7,production
2026-07-19,2026-07-19,360,9509.01,2142.92,2200.0,57054.06,reference_only
2026-07-19,2026-07-19,360,8974.77,1359.04,2200.0,53848.62,reference_only
2026-07-19,2026-07-19,1440,8473.04,1066.56,2200.0,203352.96,reference_only
2026-07-19,2026-07-19,1440,8777.09,1306.87,2200.0,210650.16,reference_only
2026-07-20,2026-07-20,10,12705.51,11046.87,2200.0,2117.59,production
2026-07-20,2026-07-20,10,12703.17,11069.81,2200.0,2117.2,production
2026-07-20,2026-07-20,30,12463.49,9218.05,2200.0,6231.74,production
2026-07-20,2026-07-20,30,12153.39,7525.14,2200.0,6076.69,production
2026-07-20,2026-07-20,60,11445.46,6817.97,2200.0,11445.46,production
2026-07-20,2026-07-20,60,11498.74,6891.18,2200.0,11498.74,production
2026-07-20,2026-07-20,360,10332.95,2864.49,2200.0,61997.7,reference_only
2026-07-20,2026-07-20,360,10831.67,2549.68,2200.0,64990.02,reference_only
2026-07-20,2026-07-20,1440,8967.21,1695.28,2200.0,215213.04,reference_only
2026-07-20,2026-07-20,1440,9080.18,1776.4,2200.0,217924.32,reference_only
2026-07-21,2026-07-21,10,12135.09,10476.44,2200.0,2022.51,production
2026-07-21,2026-07-21,10,12134.89,10501.53,2200.0,2022.48,production
2026-07-21,2026-07-21,30,11794.01,8550.96,2200.0,5897.01,production
2026-07-21,2026-07-21,30,11651.27,6974.34,2200.0,5825.64,production
2026-07-21,2026-07-21,60,10915.17,6274.27,2200.0,10915.17,production
2026-07-21,2026-07-21,60,10985.65,6384.19,2200.0,10985.65,production
2026-07-21,2026-07-21,360,10157.96,2583.73,2200.0,60947.76,reference_only
2026-07-21,2026-07-21,360,10920.03,2466.74,2200.0,65520.18,reference_only
2026-07-21,2026-07-21,1440,8404.89,994.49,2200.0,201717.36,reference_only
2026-07-21,2026-07-21,1440,8702.5,1103.18,2200.0,208860.0,reference_only
2026-07-22,2026-07-22,10,9058.25,7591.6,2187.34,1509.71,production
2026-07-22,2026-07-22,10,9058.86,7609.05,2186.37,1509.81,production
2026-07-22,2026-07-22,30,8798.59,6028.72,2200.0,4399.3,production
2026-07-22,2026-07-22,30,8871.02,5007.17,2200.0,4435.51,production
2026-07-22,2026-07-22,60,8497.38,4584.17,2200.0,8497.38,production
2026-07-22,2026-07-22,60,8501.83,4592.83,2200.0,8501.83,production
2026-07-22,2026-07-22,360,9194.95,2355.52,2200.0,55169.7,reference_only
2026-07-22,2026-07-22,360,9906.01,2134.04,2200.0,59436.06,reference_only
2026-07-22,2026-07-22,1440,7124.09,554.38,2200.0,170978.16,reference_only
2026-07-22,2026-07-22,1440,6946.55,656.66,2200.0,166717.2,reference_only
2026-07-23,2026-07-23,10,9796.61,8146.92,2200.0,1632.77,production
